04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x11554bb90 state=finished returned Article>
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "3bda534612dbf0d0ab808276cfb2cf13df81c7c51b0539aae6f45c6435bce793" })
04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x11553d810 state=finished returned Article>
04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): jp.techcrunch.com
04-06 13:36 NewsCrawler  ERROR    Tried to save duplicate unique keys (E11000 duplicate key error index: news.news_article.$uniq_id_1 dup key: { : "b65bd1fa812db9a4ea0ce24ef2393c10cc0dfed5b6ef70fc0e60d4815bf0baf8" })
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     Will parse the document
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     parsed and formed the document text
04-06 13:36 NewsCrawler  INFO     parsed and formed the document title
04-06 13:36 NewsCrawler  INFO     preformed nlp and formed the document summary
04-06 13:36 NewsCrawler  INFO     will download the article from source
04-06 13:36 NewsCrawler  INFO     Article formulation callback on future object <Future at 0x122049090 state=finished returned Article>
04-06 13:36 requests.packages.urllib3.connectionpool INFO     Starting new HTTP connection (1): techcrunch.com
